level,code,task_name,planned_dur,actual_start,actual_end,weight_pct,completion_pct,total_float,project_code,weight_norm
8,                                T3240,电气室受电,2,2023-08-26,2023-08-26,100.0,100.0,232,N812,0.00395256135857439
8,                                T5690,土方开挖,5,2023-09-03,2023-09-10,8.31,100.0,235,N812,0.00032845784889753185
8,                                T5700,结构基础,20,2023-10-01,2023-10-07,33.35,100.0,235,N812,0.0013181792130845592
8,                                T5710,土方回填,5,2023-10-08,2023-10-09,8.31,100.0,235,N812,0.00032845784889753185
8,                                T5720,混凝土框架-柱施工,15,2023-10-09,2023-10-12,25.01,100.0,235,N812,0.000988535595779455
8,                                T5730,混凝土框架-梁板施工,15,2023-10-13,2023-10-15,25.02,100.0,235,N812,0.0009889308519153124
8,                                T5740,装饰装修,30,2023-10-18,2023-11-15,100.0,100.0,235,N812,0.00395256135857439
8,                                T2680,电缆敷设及检查接线施工,7,2023-11-16,2023-11-25,83.33,100.0,235,N812,0.0032936693801000395
8,                                T2690,单机试车,3,2024-03-22,2024-03-24,16.67,100.0,235,N812,0.0006588919784743509
8,                                T6120,结构基础,10,2023-03-28,2023-04-10,33.33,100.0,0,N812,0.0013173887008128442
8,                                T6140,混凝土框架-柱施工,10,2023-04-11,2023-04-19,33.33,100.0,343,N812,0.0013173887008128442
8,                                T6150,混凝土框架-梁板施工,10,2023-04-03,2023-04-19,33.34,100.0,343,N812,0.0013177839569487018
8,                                A1330,装修工程,25,2023-07-30,2023-08-02,100.0,100.0,277,N812,0.00395256135857439
8,                                A2060,空压机、干燥机安装,30,2023-07-08,2023-07-30,85.67,100.0,277,N812,0.00338615931589068
8,                                A2070,管道安装,3,2023-08-20,2023-09-11,14.33,100.0,277,N812,0.0005664020426837101
8,                                T5750,土方开挖,15,2023-07-31,2023-08-06,18.61,100.0,225,N812,0.000735571668830694
8,                                T5760,结构基础,20,2023-07-31,2023-08-13,25.08,100.0,225,N812,0.000991302388730457
8,                                T5770,土方回填,5,2023-08-06,2023-08-06,6.15,100.0,225,N812,0.00024308252355232502
8,                                T5780,混凝土框架-柱施工,20,2023-08-13,2023-08-13,25.08,100.0,225,N812,0.000991302388730457
8,                                T5790,混凝土框架-梁板施工,20,2023-08-31,2023-09-15,25.08,100.0,225,N812,0.000991302388730457
8,                                T5800,装饰装修,30,2023-09-18,2023-10-12,100.0,100.0,225,N812,0.00395256135857439
8,                                T2790,桥架安装,4,2023-10-13,2023-10-17,19.03,100.0,279,N812,0.0007521724265367065
8,                                T2810,电气及自动化仪表配管安装,4,2023-10-15,2023-10-18,19.03,100.0,279,N812,0.0007521724265367065
8,                                T2820,电缆敷设及检查接线施工,10,2023-10-19,2023-10-27,44.64,100.0,269,N812,0.0017644233904676079
8,                                T2830,单机试车,3,2023-11-28,2023-11-30,17.3,100.0,0,N812,0.0006837931150333696
8,                                T6240,土方开挖,5,2023-04-01,2023-04-02,29.2,100.0,289,N812,0.001154147916703722
8,                                T6250,结构基础,5,2023-04-03,2023-04-04,29.2,100.0,289,N812,0.001154147916703722
8,                                T6260,土方回填,2,2023-04-05,2023-04-05,12.41,100.0,289,N812,0.0004905128645990818
8,                                T6270,框架混凝土施工,5,2023-04-05,2023-04-08,29.19,100.0,289,N812,0.0011537526605678646
8,                                T6280,装饰装修,10,2023-07-10,2023-07-25,100.0,100.0,305,N812,0.00395256135857439
8,                                T6285,机电安装,20,2023-08-25,2023-09-24,100.0,100.0,305,N812,0.00395256135857439
8,                                T5890,土方开挖,10,2023-09-03,2023-09-10,13.48,100.0,178,N812,0.0005328052711358278
8,                                T5900,结构基础,20,2023-09-14,2023-09-30,27.06,100.0,191,N812,0.00106956310363023
8,                                T5910,土方回填,4,2023-10-08,2023-10-11,5.41,100.0,191,N812,0.00021383356949887452
8,                                T5920,混凝土框架-柱施工,20,2023-10-11,2023-10-13,27.03,100.0,191,N812,0.0010683773352226577
8,                                T5930,混凝土框架-梁板施工,20,2023-10-14,2023-10-22,27.02,100.0,191,N812,0.0010679820790868001
8,                                T2990,桥架安装,5,2024-01-08,2024-01-15,11.02,100.0,204,N812,0.0004355722617148978
8,                                T3010,电气及自动化仪表配管安装,5,2023-12-28,2024-01-31,11.02,100.0,214,N812,0.0004355722617148978
8,                                T3020,电缆敷设及检查接线施工,7,2024-01-17,2024-01-31,15.75,100.0,204,N812,0.0006225284139754664
8,                                T3030,设备安装,25,2023-12-03,2023-12-31,55.12,100.0,191,N812,0.0021786518208462037
8,                                T4300,单机试车,3,2024-02-19,2024-02-22,7.09,100.0,191,N812,0.00028023660032292424
8,                                T6000,灌注桩,1,2022-11-10,2022-11-10,100.0,100.0,0,N812,0.00395256135857439
8,                                T6020,结构基础,45,2023-02-03,2023-03-23,100.0,100.0,403,N812,0.00395256135857439
8,                                A1280,降温池施工,15,2023-04-07,2023-04-17,100.0,100.0,403,N812,0.00395256135857439
8,                                A2220,锅炉安装,90,2023-05-05,2023-09-03,100.0,100.0,266,N812,0.00395256135857439
8,                                A2240,大风管安装,20,2023-06-30,2023-08-03,100.0,100.0,266,N812,0.00395256135857439
8,                                A2260,大风管保温,30,2023-08-09,2023-08-31,100.0,100.0,266,N812,0.00395256135857439
8,                                T6620,桥架安装,12,2023-07-09,2023-08-20,33.33,100.0,323,N812,0.0013173887008128442
8,                                T6660,电缆敷设及检查接线施工,30,2023-07-23,2023-09-06,66.67,100.0,0,N812,0.002635172657761546
8,                                T6680,单机试车,15,2023-09-01,2023-09-12,100.0,100.0,280,N812,0.00395256135857439
8,                                A1230,混凝土结构施工,35,2023-05-15,2023-05-31,100.0,100.0,373,N812,0.00395256135857439
8,                                A2180,锅炉安装,90,2023-06-04,2023-09-03,100.0,100.0,248,N812,0.00395256135857439
8,                                A2130,大风管安装,20,2023-08-11,2023-08-20,100.0,100.0,248,N812,0.00395256135857439
8,                                A2150,风管保温,30,2023-08-08,2023-08-28,100.0,100.0,248,N812,0.00395256135857439
8,                                A2170,炉体内部抹料,1,2023-09-08,2023-09-11,100.0,100.0,292,N812,0.00395256135857439
8,                                T6460,桥架安装,15,2023-07-10,2023-08-31,68.75,100.0,290,N812,0.0027173859340198932
8,                                T6480,仪表安装,7,2023-08-13,2023-09-03,31.25,100.0,0,N812,0.001235175424554497
8,                                T6520,单机试车,7,2023-08-29,2023-10-15,100.0,100.0,283,N812,0.00395256135857439
7,                            T1120,基础图纸到场,1,2022-11-16,2022-11-16,0.05,100.0,237,N812,1.9762806792871953e-06
8,                                T1050,筒仓基础,35,2022-12-10,2022-12-21,100.0,100.0,237,N812,0.00395256135857439
8,                                T1110,图纸到场,1,2022-09-30,2022-09-30,0.58,100.0,0,N812,2.2924855879731463e-05
8,                                T1800,灌注桩,19,2022-10-02,2022-10-20,99.42,100.0,264,N812,0.003929636502694659
8,                                T1230,筒仓底板施工,40,2023-02-12,2023-02-15,24.24,100.0,237,N812,0.0009581008733184321
8,                                T1370,库顶钢梁安装（含楼承板）,25,2023-06-04,2023-06-18,15.15,100.0,329,N812,0.0005988130458240202
8,                                T1380,筒仓施工,70,2023-03-05,2023-06-11,42.42,100.0,329,N812,0.0016766765283072564
8,                                T1760,筒仓顶板施工,30,2023-06-26,2023-07-07,18.19,100.0,326,N812,0.0007189709111246817
8,                                A1070,库底钢结构安装,13,2023-06-16,2023-06-30,43.48,100.0,290,N812,0.0017185736787081447
8,                                A1080,库顶钢结构安装,10,2023-06-17,2023-07-14,56.52,100.0,288,N812,0.0022339876798662455
8,                                A1090,罗茨风机安装,20,2023-07-23,2023-07-30,30.78,100.0,315,N812,0.0012165983861691975
8,                                A1100,充气管道安装,25,2023-07-23,2023-08-30,38.45,100.0,310,N812,0.0015197598423718531
8,                                A1110,充气箱安装,20,2023-07-30,2023-08-13,30.77,100.0,315,N812,0.00121620313003334
8,                                A1120,非标安装,15,2023-07-31,2023-08-20,27.26,100.0,288,N812,0.0010774682263473788
8,                                A1130,生料计量仓安装,40,2023-06-16,2023-07-16,72.74,100.0,326,N812,0.0028750931322270115
8,                                A1160,库底设备安装,10,2023-07-06,2023-08-02,41.66,100.0,321,N812,0.001646637061982091
8,                                A1170,库顶设备安装,14,2023-07-02,2023-08-04,58.34,100.0,321,N812,0.0023059242965922993
8,                                A1140,入库斗提机安装(穿插),60,2023-06-26,2023-09-08,100.0,100.0,237,N812,0.00395256135857439
8,                                T2000,桥架安装,15,2023-07-30,2023-08-20,25.0,100.0,296,N812,0.0009881403396435975
8,                                T2020,仪表安装,5,2023-08-20,2023-08-28,25.0,100.0,281,N812,0.0009881403396435975
8,                                T2030,电气及自动化仪表配管安装,5,2023-08-25,2023-08-30,25.0,100.0,276,N812,0.0009881403396435975
8,                                T2040,电缆敷设及检查接线施工,20,2023-08-12,2023-09-01,25.0,100.0,276,N812,0.0009881403396435975
8,                                T2060,单机试车,9,2023-09-02,2023-09-03,100.0,100.0,237,N812,0.00395256135857439
8,                                T6710,结构基础,55,2023-07-24,2023-11-20,100.0,100.0,196,N812,0.00395256135857439
8,                                T6740,轨道基础,30,2023-09-02,2023-11-21,100.0,100.0,201,N812,0.00395256135857439
8,                                T6790,结构基础,5,2023-07-26,2023-08-12,46.88,100.0,201,N812,0.0018529607648996743
8,                                T6800,混凝土框架,5,2023-08-01,2023-08-16,53.12,100.0,201,N812,0.002099600593674716
8,                                A2280,网架施工,55,2023-11-18,2024-03-17,100.0,100.0,141,N812,0.00395256135857439
8,                                A2290,钢结构安装,20,2024-01-12,2024-01-29,100.0,100.0,121,N812,0.00395256135857439
8,                                A2300,非标安装,20,2024-01-19,2024-03-10,100.0,100.0,101,N812,0.00395256135857439
8,                                A2310,堆取料机安装,50,2023-12-24,2024-03-14,71.4,100.0,111,N812,0.002822128810022115
8,                                A2320,其它设备安装,20,2024-01-25,2024-03-12,28.6,100.0,101,N812,0.0011304325485522757
8,                                T6360,桥架安装,7,2024-02-19,2024-02-25,33.33,100.0,111,N812,0.0013173887008128442
8,                                T6380,电气及自动化仪表配管安装,5,2024-02-26,2024-03-13,25.64,100.0,101,N812,0.0010134367323384737
8,                                T6390,电缆敷设及检查接线施工,10,2024-02-27,2024-03-10,41.03,100.0,101,N812,0.0016217359254230724
8,                                T6410,单机试车,5,2024-03-15,2024-03-24,100.0,100.0,0,N812,0.00395256135857439
8,                                T5940,土方开挖,20,2023-07-30,2024-01-05,46.51,100.0,290,N812,0.0018383362878729489
8,                                T5950,结构基础,20,2023-07-24,2024-01-07,46.51,100.0,290,N812,0.0018383362878729489
8,                                T5960,土方回填,5,2023-08-13,2024-01-09,6.98,100.0,290,N812,0.00027588878282849247
8,                                A1150,钢结构安装,30,2023-07-23,2023-08-20,100.0,100.0,305,N812,0.00395256135857439
8,                                A2330,水管网安装,90,2023-07-23,2023-09-30,100.0,100.0,-50,N812,0.00395256135857439
8,                                A2500,室外汽水管道安装,15,2023-08-06,2023-09-11,100.0,100.0,285,N812,0.00395256135857439
8,                                A2510,室外汽水管道保温,10,2023-10-02,2023-11-19,100.0,100.0,0,N812,0.00395256135857439
8,                                T1130,图纸到场,1,2022-09-30,2022-09-30,0.25,100.0,0,N812,9.881403396435976e-06
8,                                T1140,灌注桩,25,2022-10-06,2022-10-25,99.75,100.0,579,N812,0.003942679955177954
8,                                T1150,图纸到场,1,2022-11-25,2022-11-25,0.25,100.0,269,N812,9.881403396435976e-06
8,                                T1160,土（石）方开挖、回填及降水工程,5,2022-11-27,2022-12-01,16.62,100.0,268,N812,0.0006569156977950637
